StoreID;StoreCode;StoreName;DITOStoreID;Address;Province;PriceRegion;StoreTypeID;StateID;Country;ReportingStatus;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10
401;5LBC;CORNUBIA CONVENIENCE CENTRE;401;89 FLANDERS DRIVE.MOUNT EDGECOMBE;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
402;8BBU;LOMBARDY CONVENIENCE CENTRE;402;16 Curie Rd, Rembrandt Park, Johannesburg, 2090.;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
403;5CLG;RUSSELL STREET CONVENIENCE CENTRE;403;Modderdam Rd, Matroosfontein, Cape Town, 7490.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
404;7FTR;MONRESA CONVENIENCE CENTRE;404;178 Trichardts Rd, Parkrand, Boksburg, 1459.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
405;5RAH;CURIE PARK QUICK STOP;405;Cnr Curie Ave &, Vereeniging Dr, Fauna, Bloemfontein, 9301.;FREESTATE;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
406;8BAK;MONTROUX CONVENIENCE CENTRE;406;Cnr Beyers Naudé Dr & Milner Avenue, Montroux, Randburg.;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
407;7MRP;HIGHVELD 1 STOP EAST;407;R21 HIGHWAY.OLIFANTSFONTEIN;GAUTENG CENTRAL;ENGEN - QUICKSHOP WITH WW;ENGEN - QUICKSHOP WITH WW - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
408;8BBJ;MERCURY SERVICE STATION;408;Cnr Sapphire &, Mercury St, Farrarmere, Benoni, 1501.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
409;8CMN;DELFI CONVENIENCE CENTRE;409;CNR 5TH & FELICITY STREETS.ALBERTVILLE;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
410;7NPR;MARAISBURG CONVENIENCE CENTRE;410;CNR MARAISBURG & LINK ROADS.MARAISBURG;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
411;5LAQ;MOUNT EDGECOMBE CONVENIENCE CENTRE;411;3842 Flanders Drive Mount Edgecombe Kwa zulu natal 4300.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
412;5CRV;ROADSIDE CONVENIENCE CENTRE;412;Old Main Rd, Mooi River, 3300, South Africa.;EASTERN REGION;ENGEN - ON THE GO;ENGEN - ON THE GO - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
413;2HLJ;WILLIAM MOFFATT PETROPARK;413;CNR WILLIAM MOFFAT EXPRESS & ALAN DRIVE.FAIRVIEW;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
414;2ENA;ORANJE SERVICE CENTRE.;414;27 Annandale St, Gardens, Cape Town, 8001.;CAPE WEST;ENGEN - QUICKSHOP WITH WW;ENGEN - QUICKSHOP WITH WW - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
415;7HEB;AUTOMART CONVENIENCE CENTRE;415;CNR CHURCH & MARGARETHA PRINSLOO STREETS KLERKSDORP .;FREESTATE;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
416;7FMW;COLUMBINE SERVICE STATION;416;Cnr Columbine Ave &, Ormonde Dr, Mondeor, Johannesburg South, 2091.;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
417;2HLG;AEROFILL CONVENIENCE CENTRE;417;CNR ALLISTER MILLER & LA ROCHE DRIVE WALMER .;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
418;5CJW;ENGEN MONTCLAIR;418;30 Roland Chapman Dr, Montclair, Durban South, 4004.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
419;7FLL;SIYAYA NUMBI;419;6 CHIEF NGIYENI KHUMALO DRIVE.WHITE RIVER;INLAND NORTH;ENGEN - ON THE GO;ENGEN - ON THE GO - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
420;5CQH;MOUNT CURRIE 1 STOP;420;PORTION 4 & N2 MAIN  ROAD.KOKSTAD;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
421;7NFW;DEVLAND CONVENIENCE CENTRE;421;R553 (GOLDEN HIGHWAY) & SOUTH STR.DEVLAND;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
422;6CKV;SONOP MOTORS;422;Old Pretoria Rd, Halfway House Estate, Midrand, 1685.;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
423;7GJE;BLOCKHOUSE 1 STOP SOUTH;423;R59 HIGHWAY RANDVAAL .;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP WITH WW;ENGEN - QUICKSHOP WITH WW - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
424;2HLV;MILLENNIUM CONVENIENCE CENTRE;424;CNR UITENHAGE & DYKE ROAD.ALGOA PARK;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
425;5CPK;HLOPE CONVENIENCE CENTRE;425;299 Moses Mabhida Rd, Camps Drift, Pietermaritzburg, 3201.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
426;8BLT;BAKENKOP SERVICE STATION;426;Theuns Van Niekerk St, Wierdapark, Centurion, 0157.;GAUTENG CENTRAL;ENGEN - QUICKSHOP WITH WW;ENGEN - QUICKSHOP WITH WW - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
427;9ABR;OLIVEDALE SERVICE STATION;427;Cnr President Fouche Dr &, Olive Rd, Olivedale, Randburg, 2188.;GAUTENG CENTRAL;ENGEN - ZENEX SHOP;ENGEN - ZENEX SHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
428;5BUN;ENGEN GO GO CONVENIENCE CENTRE;428;551 Mountbatten Dr, Reservoir Hills, Durban, 4091.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
429;2BQE;WESTGATE CONVENIENCE CENTRE;429;CNR JANSEN & MERLOT AVENUES TABLE VIEW.;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
430;7NJN;PARKVILLE MOTORS;430;CNR IMPALA & DANIE JOUBERT STREETS.WHITE RIVER;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
431;7FTV;PRIME CORNER FILLING STATION;431;2 OLD PRETORIA ROAD.NELSPRUIT;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
432;2DKC;BELLSTAR SERVICE STATION;432;BELHAR DRIVE EXT 13 BELHAR .;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
433;2GPM;WAVECREST CONVENIENCE CENTRE;433;DA GAMA ROAD.JEFFREYS BAY;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
434;8CWH;MOSSEL BAY 1 STOP;434;N2 HIGHWAY.MOSSEL BAY;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
435;2HKV;M12 MOTORS;435;CNR M12 & NOOIENSFONTEIN RD.KUILSRIVER;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
436;7NBE;FOUNDERS VIEW MOTORS;436;Modderfontein Rd, Founders Hill, Lethabong, 0263.;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
437;2HKW;MARCONI ISLAND CONVENIENCE CENTRE;437;RACECOURSE ROAD.MONTAGUE GARDENS;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
438;7FTP;NORKEM PARK MOTORS;438;102 Mooirivier Dr, Norkem Park, Kempton Park, 1618.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
439;7NAK;JEFFS FILLING STATION;439;1200A MAIN RD.WHITE RIVER;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
440;7NNA;HILLTOP SERVICE STATION;440;Phumulani Crescent, Soshanguve - F, Soshanguve, 0152.;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
441;2END;RIVERSDALE 1 STOP;441;N2 NATIONAL RD.RIVERSDALE;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
442;2HME;P.Z. MOTORS;442;Main St, Flagstaff, 4810.;CAPE EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
443;7EMT;GATEWAY CONVENIENCE CENTRE;443;GATEWAY INDUSTRIAL PARK.3 SAREL BAARD CRESCENT;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
444;7NEF;RISSIK STREET MOTORS;444;43 Rissik St, Polokwane Central, Polokwane, 0699.;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
445;7FPE;MINTY'S OF MARKET STREET;445;CNR SIVEWRIGHT & MARKET ST.JEPPESTOWN;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
446;9ABT;BRYANSTON SERVICE CITY;446;14 Peter Place, Bryanston, Sandton, 2191.;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
447;2EDK;SWARTBERG 1 STOP;447;N1 HIGHWAY SOUTH.BEAUFORT WEST;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
448;2EED;HEIDELBERG 1 STOP;448;1 EKSTEEN STREET.HEIDELBERG;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
450;2ERD;LAINGSBURG 1 STOP;450;VOORTREKKER STREET.LAINGSBURG;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
451;7KPV;JIMMYS SERVICE STATION;451;CNR 223 MAIN & MOLEFE MAKINTA HIGHWAY.GA-RANKUWA INDUSTRIAL AREA;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
452;8BNB;HAYFIELDS SERVICE CENTRE;452;101 NEW ENGLAND ROAD.PIETERMARITZBURG;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
453;7FRN;LIVERPOOL SERVICE STATION;453;Cnr Bradford & Liverpool Street Benoni South;GAUTENG CENTRAL;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
454;5HMH;MT.FRERE MOTORS;454;339 Main St, Mount Frere, 5090.;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
455;7FUE;ARMSTRONG AUTO;455;4497 Moshoeshoe St, Sebokeng Unit 12, Sebokeng, Gauteng;GAUTENG SOUTH WEST;ENGEN - E-SHOP;ENGEN - E-SHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
456;6CPP;UNCLE GEORGE SERVICE STATION;456;2571 Phelandaba Dr, Jouberton, Klerksdorp, 2571.;FREESTATE;ENGEN - ON THE GO;ENGEN - ON THE GO - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
457;8CLK;SPEEKS MOTORS;457;61 CHURCH STREET.BRONKHORSTSPRUIT;GAUTENG EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
458;5CKK;RANDEREE SERVICE STATION;458;165 Ingcuce Rd, Greyville, Berea, 4001.;EASTERN REGION;ENGEN - ON THE GO;ENGEN - ON THE GO - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
459;2BTK;FAIRFIELD MOTORS;459;27 HANNES LOUW AVENUE.DE TYGER;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
460;9AAX;ENGEN ROODEKOP;460;98 Bloubok Ave, Roodekop, Germiston, 1401.;GAUTENG EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
461;5LCM;USHAKA CONVENIENCE CENNTRE;461;202 Mahatma Gandhi Rd, Point, Durban, 4001.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
462;5CLT;BATES DELTA;462;11 Murchison St, Harding, 4680.;EASTERN REGION;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
463;6BNT;HECTORSPRUIT MOTORS;463;N4, Hectorspruit, Malelane, 1330.;INLAND NORTH;ENGEN - ON THE GO;ENGEN - ON THE GO - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
464;2ECH;ALGOA PARK CONVENIENCE CENTRE;464;St Leonards Rd, Algoa Park, Port Elizabeth, 6001.;CAPE EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
465;7FFK;ROODEPOORT CONVENIENCE CENTRE;465;Dumat St, Roodepoort, 1724.;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
466;2DGE;KWAMAGXAKI SERVICE STATION;466;Cnr Ralo &, Mdoda Rd, Kwamagxaki, Ibhayi, 6201.;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
467;7FRR;MARANATA RETAIL CENTRE;467;Walter Sisulu St, Middelburg, 1055.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
468;2ERW;TOKAI RETAIL CENTRE;468;226 MAIN & TOKAI RD TOKA.;CAPE WEST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
469;8DBF;KUTLOANO RETAIL CENTRE;469;Union St, Vereeniging, 1939.;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
470;7GBN;QUEENSWOOD SERVICE STATION;470;Cnr Stead Ave &, Fontana Rd, Queenswood, Pretoria, 0186.;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
471;9ADE;ZENEX JEANLAAN;471;Cnr Jean Ave &, Gerhard St, Die Hoewes, Centurion, 0157.;GAUTENG CENTRAL;ENGEN - ZENEX SHOP;ENGEN - ZENEX SHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
472;7PED;ZAKS CONVENIENCE CENTRE;472;Marthinus Smuts Dr, Diepkloof Zone 1, Diepmeadow, 1804.;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
473;7NUB;SILVER LAKES CONVENIENCE CENTRE;473;Cnr Hans Strijdom Dr &, Lynnwood Rd, Equestria, Pretoria, 0184.;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
474;8BEW;THEMBANI CONVENIENCE;474;Capital Dr, Tembani, Cape Town, 7784.;CAPE WEST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
475;5KRT;MALL PETROL SHOP;475;Wartski Dr, Margate KZN, South Africa;EASTERN REGION;ENGEN - ON THE GO;ENGEN - ON THE GO - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
476;9ADJ;RABIE STREET CONVENIENCE;476;234 Jean Ave, Die Hoewes, Centurion, 0163.;GAUTENG CENTRAL;ENGEN - ZENEX SHOP;ENGEN - ZENEX SHOP - GAUTENG CENTRAL;Gauteng Central;SOUTH AFRICA;TRUE;;;;;;;;;;;
477;8BDK;PRESIDENTDAM MOTORS;477;Orpiment Ave, Presidentsdam, Springs, 1559.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
478;8CWQ;CLIVES SERVICE CENTRE;478;Cnr Industry Rd & Joist St, Isando, Kempton Park, 1601.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
479;2EHW;SEA POINT SERVICE CENTRE;479;134 Main Rd, Sea Point, Cape Town, 8005.;CAPE WEST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
480;2HMQ;SUNNINGDALE CONVENIENCE CENTRE;480;Cnr Sandown Rd East & Sunningdale Dr, Bloubergstrand, Cape Town, 7441.;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
481;8BFM;DES ALLY`S CONVENIENCE CENTRE;481;Douglas Smith Hwy, Duncan Village, East London, 5209.;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
482;5HMU;AIRPORT MOTORS;482;Modderdam Rd, Matroosfontein, Cape Town, 7490.;CAPE EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
483;2EMN;SENTINEL SERVICE STATION;483;Victoria Ave, Hout Bay, Cape Town, 7806.;CAPE WEST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
484;5LAR;MANGUZI CONVENIENCE CENTRE;484;Main Rd, Manguzi, 3973.;EASTERN REGION;ENGEN - ON THE GO;ENGEN - ON THE GO - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
485;5TAB;MANGAUNG 1 STOP;485;CNR THABANCHU ROAD & KRUGER AVENUE.ESTOIRE;FREESTATE;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
486;8CNF;JEKWA SERVICE STATION;486;UNIT 9846 QUMZA HIGHWAY.MDANTSANE;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
487;8BGU;KROON RETAIL CENTRE;487;11th Ave, Kroonstad, 9499.;FREESTATE;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
488;2EGT;ELLIOT MOTORS;488;30 MACLEAR ROAD.ELLIOT;CAPE EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
489;5LDA;BONZA BAY CONVENIENCE CENTER;489;45 BONZA BAY BEACON BAY.;CAPE EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE EAST;Cape East;SOUTH AFRICA;TRUE;;;;;;;;;;;
490;5CMK;HALFWAY TOYOTA RETAIL CENTRE;490;49 Main Street, Howick, South Africa;EASTERN REGION;ENGEN - ON THE GO;ENGEN - ON THE GO - EASTERN REGION;Eastern region;SOUTH AFRICA;TRUE;;;;;;;;;;;
491;7MVL;PETROSTOP SERVICE STATION;491;220 Marshall St, Polokwane Ext 6, Polokwane, 0699.;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
492;7JNP;BILTON RETAIL CENTRES;492;15 BUNYAN STREET BENONI .;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
493;8BDQ;PAARDEKRAAL CONVENIENCE CENTRE;493;Cnr Hospital Rd &, Paardekraal Dr, Krugersdorp, 1739.;GAUTENG SOUTH WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG SOUTH WEST;Gauteng South West;SOUTH AFRICA;TRUE;;;;;;;;;;;
494;6BMG;RAYTON MOTORS;494;16 NAUDE STREET.RAYTON;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
495;8BDN;DE WIEKUS MOTORS CC;495;25 De Wiekus Rd, Van Riebeeck Park, Kempton Park, 1619.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
496;5TFQ;LIBRA MOTORS;496;187 Raymond Mhlaba St, Noordhoek, Bloemfontein, 9301.;FREESTATE;ENGEN - ON THE GO;ENGEN - ON THE GO - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
497;8CRK;BLANCHEVILLE RETAIL CENTRE;497; 4 Joubert St, Blancheville, Emalahleni, 1035.;GAUTENG EAST;ENGEN - ON THE GO;ENGEN - ON THE GO - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
498;2GTW;KLAWER 1 STOP;498;N7 HIGHWAY.KLAWER;CAPE WEST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - CAPE WEST;Cape West;SOUTH AFRICA;TRUE;;;;;;;;;;;
499;8BDF;KANA FILLING STATION;499;Theunis Janson Ave, Del Judor, Emalahleni, 1034.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
500;5RAW;FLAMWOOD CONVENIENCE CENTRE;500;CNR PLATAN & BUFFELDOORN STREETS.FLAMWOOD;FREESTATE;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - FREESTATE;Freestate;SOUTH AFRICA;TRUE;;;;;;;;;;;
501;8CUD;BROADWAY MOTORS;501;Diederichs St, Witbank, Emalahleni, 1034.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
502;9AAO;SHERWOOD RETAIL CENTRE;502;Cnr Craven St &, Hospital Rd, Sherwood Gardens, Brakpan, 1541.;GAUTENG EAST;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - GAUTENG EAST;Gauteng East;SOUTH AFRICA;TRUE;;;;;;;;;;;
503;7FJV;ENGEN SONSKYN RETAIL CEN.;503;Potgieter Rd, Bela-Bela, 0480.;INLAND NORTH;ENGEN - QUICKSHOP;ENGEN - QUICKSHOP - INLAND NORTH;Inland North;SOUTH AFRICA;TRUE;;;;;;;;;;;
