Period,StoreName,StoreCode,Province,PriceRegion,ProductDesc,EAN,ProductCode,Department,Category,SubCategory,Segment,PackType,PacksInCase,UnitOfMeasure,TotalUnits,TotalValue
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,CLEANING AGENT LAVENDER FRESH HANDY ANDY 750ML BOT,6001087006095,2891561,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML BOT,1,Ea,7.000,188.65
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,CLEANING AGENT POTPOURRI REF HANDY ANDY 750ML REF,6001087009782,4227676,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML REF,1,EA,1.000,22.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,CLEANING KIT KITCHENWARE SUPA SCRUB 1EA PACK,6009800514063,3514562,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,CLEANING CLOTHS,1EA PACK,1,EA,5.000,94.75
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,DEO BLOCKS POTPOURRI 200G CARD,6001280800551,1004407,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,200G CARD,1,g ,2.000,43.90
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,DEO BLOCKS ROSE 200G CARD,6001280800223,1589441,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-SOLID,200G CARD,1,g ,1.000,21.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,GLUE ALL PURPOSE PRITT 100ML,6001091351655,469490,NON-FOODS,STATIONERY,ADHESIVES,GLUE, ,1,Ea,1.000,38.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,GLUE STICK  STIKI STIK 8G,6001001019842,504939,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,Un,1.000,8.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,GLUE STICK JUMBO PRITT 43G,6001091349263,646220,NON-FOODS,STATIONERY,ADHESIVES,GLUE STICKS, ,1,EA,2.000,97.90
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,PAINT BRUSH SET PRO BRUSH 5PC,6001001914420,6602031,NON-FOODS,D I Y,PAINT PRODUCTS,PAINT BRUSHES & TRAYS, ,1,Ea,1.000,39.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,PINE GEL  SUNLIGHT 1L TUB,6001087387798,8425429,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,3.000,101.85
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 1L TUB,6001425004998,7654411,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,1L TUB,1,EA,3.000,86.85
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,PINE GEL GREEN PLUSH 500ML TUB,6001425004837,7542028,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML TUB,1,EA,6.000,101.70
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,PRESTIK WALLET BOSTIK 100G PACK,6001364082910,43469,NON-FOODS,STATIONERY,ADHESIVES,PRESTICK, ,1,EA,2.000,47.90
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURER ANTI BACTERIAL SCOTCHBRITE 5S PACK,6001340783992,3104408,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,5S PACK,1,Ea,1.000,22.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURER PAD  SUPA SCRUB 3S PACK,6009800514049,3448085,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,3.000,47.85
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURER SILVER DOUBLE TIE SUPA SCRUB 1S PACK,6009800514131,3448164,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S PACK,1,EA,2.000,15.90
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURER SILVER SUPA SCRUB 3S PACK,6009800514094,3448157,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,3.000,26.85
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURER SPONGE KITCHEN SUPA SCRUB 3S PACK,6009800514018,3448119,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,3S PACK,1,s ,2.000,25.90
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURER SPONGE NON SCRATCH RITEBRAND 4S,6001224150841,5128808,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,4S,1,Ea,1.000,9.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SCOURERS NO 65 SCOTCHBRITE 1S PACK,6001340227762,1132702,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,POT SCOURERS/PADS,1S PACK,1,s ,1.000,21.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,SELLOTAPE   18MMX50M,6001396036912,414531,NON-FOODS,STATIONERY,ADHESIVES,CELLOTAPE, ,1,Un,1.000,17.95
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,STEELWOOL  SUPA SCRUB 25G PACK,6009800514148,3643622,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,25G PACK,1,g ,11.000,54.45
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,STEELWOOL  SUPA SCRUB 50G PACK,6009800514155,3643639,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,g ,6.000,53.70
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,STEELWOOL BALLS SCOTCH BRITE 50G PACK,6001340776703,1816279,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,3.000,29.85
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,STEELWOOL BRASS SCOTCH BRITE 13G PACK,6001340774839,1816248,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,13G PACK,1,g ,5.000,84.75
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,STEELWOOL ROLL RITEBRAND 100G PACK,6001001013949,1021868,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,100G PACK,1,Ea,16.000,127.20
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,STEELWOOL SKEINS RITEBRAND 50G PACK,6001224163568,1080627,GROCERIES,DRY GROCERIES,SCOURERS&STEELWOOL,STEELWOOL,50G PACK,1,Ea,4.000,19.80
2023-04-09 00:00:00,SM MOSHUPA,34914,BOTSWANA DIVISION,SHOPRITE MINI,TOUCH REFILL LAV & VAN AIR SCENTS 100ML,6001878007560,5810477,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,100ML,1,Ea,1.000,19.95
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER AMBER&OUD GLADE SECRET 180ML,6001298001117,8179422,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,EA,1.000,24.99
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER BABY GLADE SECRETS 180ML,6001298988883,2972136,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER CITRUS AIRWICK 280ML CAN,6001106224387,7509504,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FAB FRUITS MYSTIFY 200ML,6001224750096,8414839,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,9.000,179.91
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER FLORAL FUSION AIROMA 225/210ML,6004201005127,5143663,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,3.000,68.97
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER AIRWICK 280ML CAN,6001106224370,7509511,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,280ML CAN,1,Ea,3.000,74.97
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER GLADE SECRETS 180ML,6001298094294,2334884,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LAVENDER MYSTIFY 200ML,6001224749632,8414624,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,7.000,139.93
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LILLY MYSTIFY 200ML,6001224750102,8414900,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,2.000,39.98
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER LINEN MYSTIFY 200ML,6001224750089,8414838,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,1.000,19.99
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER OCEAN MYSTIFY 200ML,6001224750461,8414625,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,200ML,1,EA,7.000,139.93
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER POTPOURRI AIROMA 225/210ML,6004201005103,5143704,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,225/210ML,1,EA,7.000,160.93
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,AIR FRESHNER STRAWBERRY GLADE SECRETS 180ML,6001298097448,1398979,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,AIRFRESHENERS-AEROSOL,180ML,1,Ea,2.000,49.98
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC FLORAL BURST MAQ 750ML,6009678264008,8137207,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,1.000,24.99
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER BURST MAQ 750ML,6009678263995,8137206,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,750ML,1,Ea,2.000,49.98
2023-04-09 00:00:00,SM KATLEHONG,35732,SHOPRITE GAUTENG DIVISION,SHOPRITE MINI,APC LAVENDER HANDY ANDY 500ML BOTTLE,6001087003193,3516694,GROCERIES,DRY GROCERIES,HOUSEHOLD CLEANING AGENTS,ALL PURPOSE CLEANERS,500ML BOTTLE,1,ml,3.000,68.97
